Using proactor: IocpProactor
('192.168.43.106', '0.477', '0.337', '-1.813')
('192.168.43.106', '0.477', '0.319', '-1.813')
('192.168.43.106', '0.477', '0.300', '-1.813')
('192.168.43.106', '0.477', '0.283', '-1.813')
('192.168.43.106', '0.477', '0.274', '-1.813')
('192.168.43.106', '0.476', '0.288', '-1.813')
('192.168.43.106', '0.476', '0.325', '-1.813')
('192.168.43.106', '0.476', '0.315', '-1.813')
('192.168.43.106', '0.476', '0.296', '-1.813')
('192.168.43.106', '0.476', '0.294', '-1.813')
('192.168.43.106', '0.476', '0.281', '-1.813')
('192.168.43.106', '0.475', '0.265', '-1.813')
('192.168.43.106', '0.475', '0.262', '-1.813')
('192.168.43.106', '0.475', '0.248', '-1.813')
('192.168.43.106', '0.475', '0.246', '-1.813')
('192.168.43.106', '0.474', '0.238', '-1.813')
('192.168.43.106', '0.474', '0.233', '-1.813')
('192.168.43.106', '0.474', '0.224', '-1.813')
('192.168.43.106', '0.474', '0.215', '-1.813')
('192.168.43.106', '0.473', '0.204', '-1.813')
('192.168.43.106', '0.473', '0.193', '-1.813')
('192.168.43.106', '0.473', '0.198', '-1.813')
('192.168.43.106', '0.473', '0.231', '-1.813')
('192.168.43.106', '0.472', '0.235', '-1.813')
('192.168.43.106', '0.472', '0.223', '-1.813')
('192.168.43.106', '0.472', '0.212', '-1.813')
('192.168.43.106', '0.472', '0.254', '-1.813')
('192.168.43.106', '0.472', '0.285', '-1.813')
('192.168.43.106', '0.471', '0.294', '-1.813')
('192.168.43.106', '0.471', '0.434', '-1.813')
('192.168.43.106', '0.471', '0.537', '-1.813')
('192.168.43.106', '0.471', '0.512', '-1.813')
('192.168.43.106', '0.472', '0.533', '-1.813')
('192.168.43.106', '0.472', '0.506', '-1.813')
('192.168.43.106', '0.472', '0.499', '-1.813')
('192.168.43.106', '0.472', '0.484', '-1.813')
('192.168.43.106', '0.472', '0.457', '-1.813')
('192.168.43.106', '0.472', '0.445', '-1.813')
('192.168.43.106', '0.472', '0.425', '-1.813')
('192.168.43.106', '0.471', '0.400', '-1.813')
('192.168.43.106', '0.471', '0.396', '-1.813')
('192.168.43.106', '0.471', '0.396', '-1.813')
('192.168.43.106', '0.471', '0.423', '-1.813')
('192.168.43.106', '0.471', '0.402', '-1.813')
('192.168.43.106', '0.471', '0.380', '-1.813')
('192.168.43.106', '0.471', '0.373', '-1.813')
('192.168.43.106', '0.471', '0.355', '-1.813')
('192.168.43.106', '0.471', '0.346', '-1.813')
('192.168.43.106', '0.471', '0.325', '-1.813')
('192.168.43.106', '0.470', '0.309', '-1.813')
('192.168.43.106', '0.470', '0.308', '-1.813')
('192.168.43.106', '0.470', '0.345', '-1.813')
('192.168.43.106', '0.470', '0.324', '-1.813')
('192.168.43.106', '0.470', '0.306', '-1.813')
('192.168.43.106', '0.470', '0.304', '-1.813')
('192.168.43.106', '0.470', '0.287', '-1.813')
('192.168.43.106', '0.469', '0.279', '-1.813')
('192.168.43.106', '0.469', '0.276', '-1.813')
('192.168.43.106', '0.469', '0.287', '-1.813')
('192.168.43.106', '0.469', '0.314', '-1.813')
('192.168.43.106', '0.469', '0.322', '-1.813')
('192.168.43.106', '0.469', '0.337', '-1.813')
('192.168.43.106', '0.469', '0.328', '-1.813')
('192.168.43.106', '0.468', '0.312', '-1.813')
('192.168.43.106', '0.468', '0.330', '-1.813')
('192.168.43.106', '0.468', '0.366', '-1.812')
('192.168.43.106', '0.468', '0.357', '-1.812')
('192.168.43.106', '0.468', '0.335', '-1.812')
('192.168.43.106', '0.468', '0.321', '-1.812')
('192.168.43.106', '0.468', '0.304', '-1.812')
('192.168.43.106', '0.468', '0.379', '-1.812')
('192.168.43.106', '0.468', '0.443', '-1.812')
('192.168.43.106', '0.468', '0.470', '-1.812')
('192.168.43.106', '0.468', '0.488', '-1.812')
('192.168.43.106', '0.468', '0.461', '-1.812')
('192.168.43.106', '0.467', '0.432', '-1.812')
('192.168.43.106', '0.467', '0.434', '-1.812')
('192.168.43.106', '0.467', '0.429', '-1.812')
('192.168.43.106', '0.467', '0.440', '-1.812')
('192.168.43.106', '0.467', '0.423', '-1.812')
('192.168.43.106', '0.467', '0.431', '-1.812')
('192.168.43.106', '0.467', '0.409', '-1.812')
('192.168.43.106', '0.467', '0.391', '-1.812')
('192.168.43.106', '0.467', '0.374', '-1.812')
('192.168.43.106', '0.467', '0.360', '-1.812')
('192.168.43.106', '0.467', '0.349', '-1.812')
('192.168.43.106', '0.467', '0.381', '-1.812')
('192.168.43.106', '0.467', '0.371', '-1.812')
('192.168.43.106', '0.467', '0.360', '-1.812')
('192.168.43.106', '0.467', '0.349', '-1.812')
('192.168.43.106', '0.466', '0.333', '-1.812')
('192.168.43.106', '0.466', '0.326', '-1.812')
('192.168.43.106', '0.466', '0.340', '-1.812')
('192.168.43.106', '0.466', '0.323', '-1.812')
('192.168.43.106', '0.466', '0.304', '-1.812')
('192.168.43.106', '0.466', '0.300', '-1.812')
('192.168.43.106', '0.466', '0.287', '-1.812')
('192.168.43.106', '0.465', '0.275', '-1.812')
('192.168.43.106', '0.465', '0.263', '-1.812')
('192.168.43.106', '0.465', '0.255', '-1.812')
('192.168.43.106', '0.465', '0.251', '-1.812')
('192.168.43.106', '0.465', '0.297', '-1.812')
('192.168.43.106', '0.465', '0.296', '-1.812')
('192.168.43.106', '0.464', '0.294', '-1.812')
('192.168.43.106', '0.464', '0.281', '-1.812')
('192.168.43.106', '0.464', '0.275', '-1.812')
('192.168.43.106', '0.464', '0.278', '-1.812')
('192.168.43.106', '0.464', '0.262', '-1.812')
('192.168.43.106', '0.464', '0.278', '-1.812')
('192.168.43.106', '0.463', '0.323', '-1.812')
('192.168.43.106', '0.463', '0.320', '-1.812')
('192.168.43.106', '0.463', '0.347', '-1.812')
('192.168.43.106', '0.463', '0.379', '-1.812')
('192.168.43.106', '0.463', '0.357', '-1.812')
('192.168.43.106', '0.463', '0.388', '-1.812')
('192.168.43.106', '0.463', '0.409', '-1.812')
('192.168.43.106', '0.463', '0.391', '-1.812')
('192.168.43.106', '0.463', '0.369', '-1.812')
('192.168.43.106', '0.463', '0.361', '-1.812')
('192.168.43.106', '0.463', '0.379', '-1.812')
('192.168.43.106', '0.463', '0.417', '-1.812')
('192.168.43.106', '0.462', '0.404', '-1.812')
('192.168.43.106', '0.462', '0.401', '-1.812')
('192.168.43.106', '0.462', '0.377', '-1.812')
('192.168.43.106', '0.462', '0.370', '-1.812')
('192.168.43.106', '0.462', '0.351', '-1.812')
('192.168.43.106', '0.462', '0.341', '-1.812')
('192.168.43.106', '0.462', '0.369', '-1.812')
('192.168.43.106', '0.462', '0.348', '-1.812')
('192.168.43.106', '0.462', '0.334', '-1.812')
('192.168.43.106', '0.462', '0.320', '-1.812')
('192.168.43.106', '0.461', '0.316', '-1.812')
('192.168.43.106', '0.461', '0.301', '-1.812')
('192.168.43.106', '0.461', '0.294', '-1.812')
('192.168.43.106', '0.461', '0.276', '-1.812')
('192.168.43.106', '0.461', '0.267', '-1.812')
('192.168.43.106', '0.461', '0.262', '-1.812')
('192.168.43.106', '0.461', '0.277', '-1.812')
('192.168.43.106', '0.460', '0.272', '-1.812')
('192.168.43.106', '0.460', '0.264', '-1.812')
('192.168.43.106', '0.460', '0.282', '-1.812')
('192.168.43.106', '0.460', '0.275', '-1.812')
('192.168.43.106', '0.460', '0.261', '-1.812')
('192.168.43.106', '0.460', '0.291', '-1.812')
('192.168.43.106', '0.459', '0.285', '-1.812')
('192.168.43.106', '0.459', '0.289', '-1.812')
('192.168.43.106', '0.459', '0.272', '-1.812')
('192.168.43.106', '0.459', '0.262', '-1.812')
('192.168.43.106', '0.459', '0.249', '-1.812')
('192.168.43.106', '0.459', '0.268', '-1.812')
('192.168.43.106', '0.458', '0.308', '-1.812')
('192.168.43.106', '0.458', '0.302', '-1.812')
('192.168.43.106', '0.458', '0.288', '-1.812')
('192.168.43.106', '0.458', '0.281', '-1.812')
('192.168.43.106', '0.458', '0.299', '-1.812')
('192.168.43.106', '0.458', '0.286', '-1.812')
('192.168.43.106', '0.458', '0.281', '-1.812')
('192.168.43.106', '0.458', '0.393', '-1.812')
('192.168.43.106', '0.458', '0.473', '-1.812')
('192.168.43.106', '0.458', '0.500', '-1.812')
('192.168.43.106', '0.458', '0.474', '-1.812')
('192.168.43.106', '0.458', '0.463', '-1.812')
('192.168.43.106', '0.458', '0.439', '-1.812')
('192.168.43.106', '0.458', '0.420', '-1.812')
('192.168.43.106', '0.457', '0.400', '-1.812')
('192.168.43.106', '0.457', '0.392', '-1.812')
('192.168.43.106', '0.457', '0.415', '-1.812')
('192.168.43.106', '0.457', '0.395', '-1.812')
('192.168.43.106', '0.457', '0.380', '-1.812')
('192.168.43.106', '0.457', '0.388', '-1.812')
('192.168.43.106', '0.457', '0.428', '-1.812')
('192.168.43.106', '0.457', '0.464', '-1.812')
('192.168.43.106', '0.457', '0.436', '-1.812')
('192.168.43.106', '0.457', '0.410', '-1.812')
('192.168.43.106', '0.457', '0.403', '-1.812')
('192.168.43.106', '0.457', '0.387', '-1.812')
('192.168.43.106', '0.457', '0.391', '-1.812')
('192.168.43.106', '0.457', '0.374', '-1.812')
('192.168.43.106', '0.457', '0.364', '-1.812')
('192.168.43.106', '0.457', '0.368', '-1.812')
('192.168.43.106', '0.457', '0.401', '-1.812')
('192.168.43.106', '0.457', '0.402', '-1.812')
('192.168.43.106', '0.457', '0.379', '-1.812')
('192.168.43.106', '0.456', '0.359', '-1.812')
('192.168.43.106', '0.456', '0.350', '-1.812')
('192.168.43.106', '0.456', '0.337', '-1.812')
('192.168.43.106', '0.456', '0.318', '-1.812')
('192.168.43.106', '0.456', '0.310', '-1.812')
('192.168.43.106', '0.456', '0.294', '-1.812')
('192.168.43.106', '0.456', '0.286', '-1.812')
('192.168.43.106', '0.456', '0.361', '-1.812')
('192.168.43.106', '0.456', '0.425', '-1.812')
('192.168.43.106', '0.456', '0.421', '-1.812')
('192.168.43.106', '0.456', '0.406', '-1.812')
('192.168.43.106', '0.456', '0.386', '-1.812')
('192.168.43.106', '0.455', '0.364', '-1.812')
('192.168.43.106', '0.455', '0.345', '-1.812')
('192.168.43.106', '0.455', '0.325', '-1.812')
('192.168.43.106', '0.455', '0.412', '-1.812')
('192.168.43.106', '0.455', '0.493', '-1.812')
('192.168.43.106', '0.455', '0.465', '-1.812')
('192.168.43.106', '0.455', '0.438', '-1.812')
('192.168.43.106', '0.455', '0.414', '-1.812')
('192.168.43.106', '0.455', '0.391', '-1.812')
('192.168.43.106', '0.455', '0.371', '-1.812')
('192.168.43.106', '0.455', '0.349', '-1.812')
('192.168.43.106', '0.455', '0.328', '-1.812')
('192.168.43.106', '0.455', '0.357', '-1.812')
('192.168.43.106', '0.455', '0.342', '-1.812')
('192.168.43.106', '0.455', '0.349', '-1.812')
('192.168.43.106', '0.455', '0.328', '-1.812')
('192.168.43.106', '0.454', '0.308', '-1.812')
('192.168.43.106', '0.454', '0.307', '-1.812')
('192.168.43.106', '0.454', '0.290', '-1.812')
('192.168.43.106', '0.454', '0.290', '-1.812')
('192.168.43.106', '0.454', '0.340', '-1.812')
('192.168.43.106', '0.454', '0.320', '-1.812')
('192.168.43.106', '0.454', '0.309', '-1.812')
('192.168.43.106', '0.454', '0.294', '-1.812')
('192.168.43.106', '0.453', '0.321', '-1.812')
('192.168.43.106', '0.453', '0.302', '-1.812')
('192.168.43.106', '0.453', '0.295', '-1.812')
('192.168.43.106', '0.453', '0.284', '-1.812')
('192.168.43.106', '0.453', '0.280', '-1.812')
('192.168.43.106', '0.453', '0.266', '-1.812')
('192.168.43.106', '0.453', '0.265', '-1.812')
('192.168.43.106', '0.452', '0.250', '-1.812')
('192.168.43.106', '0.452', '0.279', '-1.812')
('192.168.43.106', '0.452', '0.264', '-1.812')
('192.168.43.106', '0.452', '0.254', '-1.812')
('192.168.43.106', '0.452', '0.242', '-1.812')
('192.168.43.106', '0.452', '0.235', '-1.812')
('192.168.43.106', '0.451', '0.237', '-1.812')
('192.168.43.106', '0.451', '0.232', '-1.812')
('192.168.43.106', '0.451', '0.227', '-1.812')
('192.168.43.106', '0.451', '0.216', '-1.812')
('192.168.43.106', '0.451', '0.209', '-1.812')
('192.168.43.106', '0.451', '0.213', '-1.812')
('192.168.43.106', '0.450', '0.221', '-1.812')
('192.168.43.106', '0.450', '0.245', '-1.812')
('192.168.43.106', '0.450', '0.287', '-1.812')
('192.168.43.106', '0.450', '0.284', '-1.812')
('192.168.43.106', '0.450', '0.277', '-1.812')
('192.168.43.106', '0.450', '0.261', '-1.812')
('192.168.43.106', '0.449', '0.248', '-1.812')
('192.168.43.106', '0.449', '0.233', '-1.812')
('192.168.43.106', '0.449', '0.220', '-1.812')
('192.168.43.106', '0.449', '0.216', '-1.812')
('192.168.43.106', '0.449', '0.203', '-1.812')
('192.168.43.106', '0.449', '0.192', '-1.812')
('192.168.43.106', '0.448', '0.180', '-1.812')
('192.168.43.106', '0.448', '0.181', '-1.812')
('192.168.43.106', '0.448', '0.181', '-1.812')
('192.168.43.106', '0.448', '0.172', '-1.812')
('192.168.43.106', '0.447', '0.166', '-1.812')
('192.168.43.106', '0.447', '0.201', '-1.812')
('192.168.43.106', '0.447', '0.200', '-1.812')
('192.168.43.106', '0.447', '0.209', '-1.812')
('192.168.43.106', '0.447', '0.210', '-1.812')
('192.168.43.106', '0.446', '0.218', '-1.812')
('192.168.43.106', '0.446', '0.267', '-1.812')
('192.168.43.106', '0.446', '0.258', '-1.812')
('192.168.43.106', '0.446', '0.248', '-1.812')
('192.168.43.106', '0.446', '0.249', '-1.812')
('192.168.43.106', '0.446', '0.237', '-1.812')
('192.168.43.106', '0.446', '0.224', '-1.812')
('192.168.43.106', '0.445', '0.220', '-1.812')
('192.168.43.106', '0.445', '0.210', '-1.812')
('192.168.43.106', '0.445', '0.204', '-1.812')
('192.168.43.106', '0.445', '0.192', '-1.812')
('192.168.43.106', '0.445', '0.185', '-1.812')
('192.168.43.106', '0.444', '0.198', '-1.812')
('192.168.43.106', '0.444', '0.191', '-1.812')
('192.168.43.106', '0.444', '0.216', '-1.812')
('192.168.43.106', '0.444', '0.262', '-1.812')
('192.168.43.106', '0.444', '0.315', '-1.812')
('192.168.43.106', '0.444', '0.300', '-1.812')
('192.168.43.106', '0.444', '0.296', '-1.812')
('192.168.43.106', '0.443', '0.290', '-1.812')
('192.168.43.106', '0.443', '0.304', '-1.812')
('192.168.43.106', '0.443', '0.298', '-1.812')
('192.168.43.106', '0.443', '0.308', '-1.812')
('192.168.43.106', '0.443', '0.327', '-1.812')
('192.168.43.106', '0.443', '0.322', '-1.812')
('192.168.43.106', '0.443', '0.316', '-1.812')
('192.168.43.106', '0.443', '0.355', '-1.812')
('192.168.43.106', '0.443', '0.358', '-1.812')
('192.168.43.106', '0.443', '0.355', '-1.812')
('192.168.43.106', '0.443', '0.338', '-1.812')
('192.168.43.106', '0.442', '0.324', '-1.812')
('192.168.43.106', '0.442', '0.464', '-1.812')
('192.168.43.106', '0.443', '0.633', '-1.812')
('192.168.43.106', '0.443', '0.616', '-1.812')
('192.168.43.106', '0.443', '0.612', '-1.812')
('192.168.43.106', '0.443', '0.639', '-1.812')
('192.168.43.106', '0.443', '0.619', '-1.812')
('192.168.43.106', '0.443', '0.594', '-1.812')
('192.168.43.106', '0.443', '0.565', '-1.812')
('192.168.43.106', '0.443', '0.582', '-1.812')
('192.168.43.106', '0.444', '0.594', '-1.812')
('192.168.43.106', '0.444', '0.560', '-1.812')
('192.168.43.106', '0.444', '0.529', '-1.812')
('192.168.43.106', '0.444', '0.498', '-1.812')
('192.168.43.106', '0.444', '0.471', '-1.812')
('192.168.43.106', '0.444', '0.459', '-1.812')
('192.168.43.106', '0.444', '0.433', '-1.812')
('192.168.43.106', '0.444', '0.409', '-1.812')
('192.168.43.106', '0.444', '0.384', '-1.812')
('192.168.43.106', '0.444', '0.372', '-1.812')
('192.168.43.106', '0.444', '0.360', '-1.812')
('192.168.43.106', '0.444', '0.352', '-1.812')
('192.168.43.106', '0.443', '0.339', '-1.812')
('192.168.43.106', '0.443', '0.320', '-1.812')
('192.168.43.106', '0.443', '0.303', '-1.812')
('192.168.43.106', '0.443', '0.290', '-1.812')
('192.168.43.106', '0.443', '0.298', '-1.812')
('192.168.43.106', '0.443', '0.338', '-1.812')
('192.168.43.106', '0.443', '0.332', '-1.812')
('192.168.43.106', '0.443', '0.334', '-1.812')
('192.168.43.106', '0.443', '0.319', '-1.812')
('192.168.43.106', '0.443', '0.308', '-1.812')
('192.168.43.106', '0.442', '0.295', '-1.812')
('192.168.43.106', '0.442', '0.330', '-1.812')
('192.168.43.106', '0.442', '0.318', '-1.812')
('192.168.43.106', '0.442', '0.305', '-1.812')
('192.168.43.106', '0.442', '0.287', '-1.812')
('192.168.43.106', '0.442', '0.346', '-1.812')
('192.168.43.106', '0.442', '0.397', '-1.812')
('192.168.43.106', '0.442', '0.378', '-1.812')
('192.168.43.106', '0.442', '0.365', '-1.812')
('192.168.43.106', '0.442', '0.347', '-1.812')
('192.168.43.106', '0.442', '0.378', '-1.812')
('192.168.43.106', '0.442', '0.370', '-1.812')
('192.168.43.106', '0.442', '0.359', '-1.812')
('192.168.43.106', '0.442', '0.340', '-1.812')
('192.168.43.106', '0.441', '0.334', '-1.812')
('192.168.43.106', '0.441', '0.345', '-1.812')
('192.168.43.106', '0.441', '0.404', '-1.812')
('192.168.43.106', '0.441', '0.398', '-1.812')
('192.168.43.106', '0.441', '0.406', '-1.812')
('192.168.43.106', '0.441', '0.387', '-1.812')
('192.168.43.106', '0.441', '0.397', '-1.812')
('192.168.43.106', '0.441', '0.385', '-1.812')
('192.168.43.106', '0.441', '0.365', '-1.812')
('192.168.43.106', '0.441', '0.349', '-1.812')
('192.168.43.106', '0.441', '0.329', '-1.812')
('192.168.43.106', '0.441', '0.309', '-1.812')
('192.168.43.106', '0.441', '0.298', '-1.812')
('192.168.43.106', '0.441', '0.286', '-1.812')
('192.168.43.106', '0.441', '0.299', '-1.812')
('192.168.43.106', '0.440', '0.325', '-1.812')
('192.168.43.106', '0.440', '0.325', '-1.812')
('192.168.43.106', '0.440', '0.309', '-1.812')
('192.168.43.106', '0.440', '0.306', '-1.812')
('192.168.43.106', '0.440', '0.293', '-1.812')
('192.168.43.106', '0.440', '0.287', '-1.812')
('192.168.43.106', '0.440', '0.316', '-1.812')
('192.168.43.106', '0.440', '0.304', '-1.812')
('192.168.43.106', '0.440', '0.312', '-1.812')
('192.168.43.106', '0.440', '0.293', '-1.812')
('192.168.43.106', '0.440', '0.321', '-1.812')
('192.168.43.106', '0.439', '0.312', '-1.812')
('192.168.43.106', '0.439', '0.306', '-1.812')
('192.168.43.106', '0.439', '0.303', '-1.812')
('192.168.43.106', '0.439', '0.297', '-1.812')
('192.168.43.106', '0.439', '0.285', '-1.812')
('192.168.43.106', '0.439', '0.279', '-1.812')
('192.168.43.106', '0.439', '0.286', '-1.812')
('192.168.43.106', '0.439', '0.287', '-1.812')
('192.168.43.106', '0.439', '0.275', '-1.812')
('192.168.43.106', '0.438', '0.258', '-1.812')
('192.168.43.106', '0.438', '0.292', '-1.812')
('192.168.43.106', '0.438', '0.279', '-1.812')
('192.168.43.106', '0.438', '0.266', '-1.812')
('192.168.43.106', '0.438', '0.250', '-1.812')
('192.168.43.106', '0.438', '0.261', '-1.812')
('192.168.43.106', '0.438', '0.265', '-1.812')
('192.168.43.106', '0.438', '0.279', '-1.812')
('192.168.43.106', '0.437', '0.285', '-1.812')
('192.168.43.106', '0.437', '0.286', '-1.812')
('192.168.43.106', '0.437', '0.283', '-1.812')
('192.168.43.106', '0.437', '0.296', '-1.812')
('192.168.43.106', '0.437', '0.293', '-1.812')
('192.168.43.106', '0.437', '0.282', '-1.812')
('192.168.43.106', '0.437', '0.267', '-1.812')
('192.168.43.106', '0.437', '0.271', '-1.812')
('192.168.43.106', '0.437', '0.255', '-1.812')
('192.168.43.106', '0.436', '0.290', '-1.812')
('192.168.43.106', '0.436', '0.344', '-1.812')
('192.168.43.106', '0.436', '0.352', '-1.812')
('192.168.43.106', '0.436', '0.338', '-1.812')
('192.168.43.106', '0.436', '0.333', '-1.812')
('192.168.43.106', '0.436', '0.326', '-1.812')
('192.168.43.106', '0.436', '0.319', '-1.812')
('192.168.43.106', '0.436', '0.345', '-1.812')
('192.168.43.106', '0.436', '0.358', '-1.812')
('192.168.43.106', '0.436', '0.348', '-1.812')
('192.168.43.106', '0.436', '0.338', '-1.812')
('192.168.43.106', '0.436', '0.362', '-1.812')
('192.168.43.106', '0.436', '0.352', '-1.812')
('192.168.43.106', '0.436', '0.339', '-1.812')
('192.168.43.106', '0.435', '0.350', '-1.812')
('192.168.43.106', '0.435', '0.340', '-1.812')
('192.168.43.106', '0.435', '0.326', '-1.812')
('192.168.43.106', '0.435', '0.306', '-1.812')
('192.168.43.106', '0.435', '0.288', '-1.812')
('192.168.43.106', '0.435', '0.276', '-1.812')
('192.168.43.106', '0.435', '0.265', '-1.812')
('192.168.43.106', '0.435', '0.263', '-1.812')
('192.168.43.106', '0.435', '0.275', '-1.812')
('192.168.43.106', '0.435', '0.278', '-1.812')
('192.168.43.106', '0.434', '0.267', '-1.812')
('192.168.43.106', '0.434', '0.252', '-1.812')
('192.168.43.106', '0.434', '0.376', '-1.812')
('192.168.43.106', '0.434', '0.489', '-1.812')
('192.168.43.106', '0.434', '0.469', '-1.812')
('192.168.43.106', '0.434', '0.451', '-1.812')
('192.168.43.106', '0.434', '0.425', '-1.812')
('192.168.43.106', '0.434', '0.401', '-1.812')
('192.168.43.106', '0.434', '0.410', '-1.812')
('192.168.43.106', '0.434', '0.405', '-1.812')
('192.168.43.106', '0.434', '0.432', '-1.812')
('192.168.43.106', '0.434', '0.419', '-1.812')
('192.168.43.106', '0.434', '0.420', '-1.812')
('192.168.43.106', '0.434', '0.458', '-1.812')
('192.168.43.106', '0.434', '0.470', '-1.812')
('192.168.43.106', '0.434', '0.458', '-1.812')
('192.168.43.106', '0.434', '0.459', '-1.812')
('192.168.43.106', '0.434', '0.462', '-1.812')
('192.168.43.106', '0.434', '0.468', '-1.812')
('192.168.43.106', '0.434', '0.461', '-1.812')
('192.168.43.106', '0.434', '0.443', '-1.812')
('192.168.43.106', '0.434', '0.471', '-1.812')
('192.168.43.106', '0.434', '0.453', '-1.812')
('192.168.43.106', '0.434', '0.437', '-1.812')
('192.168.43.106', '0.434', '0.417', '-1.812')
('192.168.43.106', '0.434', '0.399', '-1.812')
('192.168.43.106', '0.434', '0.377', '-1.812')
('192.168.43.106', '0.434', '0.365', '-1.812')
('192.168.43.106', '0.434', '0.344', '-1.812')
('192.168.43.106', '0.434', '0.366', '-1.812')
('192.168.43.106', '0.434', '0.393', '-1.812')
('192.168.43.106', '0.434', '0.387', '-1.812')
('192.168.43.106', '0.434', '0.393', '-1.812')
('192.168.43.106', '0.434', '0.372', '-1.812')
('192.168.43.106', '0.434', '0.371', '-1.812')
('192.168.43.106', '0.434', '0.348', '-1.812')
('192.168.43.106', '0.434', '0.341', '-1.812')
('192.168.43.106', '0.434', '0.334', '-1.812')
('192.168.43.106', '0.434', '0.332', '-1.812')
('192.168.43.106', '0.434', '0.318', '-1.812')
('192.168.43.106', '0.434', '0.300', '-1.812')
('192.168.43.106', '0.433', '0.286', '-1.812')
('192.168.43.106', '0.433', '0.272', '-1.812')
('192.168.43.106', '0.433', '0.356', '-1.812')
('192.168.43.106', '0.433', '0.447', '-1.812')
('192.168.43.106', '0.433', '0.424', '-1.812')
('192.168.43.106', '0.433', '0.417', '-1.812')
('192.168.43.106', '0.433', '0.395', '-1.812')
('192.168.43.106', '0.433', '0.391', '-1.812')
('192.168.43.106', '0.433', '0.369', '-1.812')
('192.168.43.106', '0.433', '0.354', '-1.812')
('192.168.43.106', '0.433', '0.342', '-1.812')
('192.168.43.106', '0.433', '0.323', '-1.812')
('192.168.43.106', '0.433', '0.311', '-1.812')
('192.168.43.106', '0.433', '0.297', '-1.812')
('192.168.43.106', '0.433', '0.281', '-1.812')
('192.168.43.106', '0.433', '0.271', '-1.812')
('192.168.43.106', '0.433', '0.259', '-1.812')
('192.168.43.106', '0.432', '0.250', '-1.812')
('192.168.43.106', '0.432', '0.253', '-1.812')
('192.168.43.106', '0.432', '0.268', '-1.812')
('192.168.43.106', '0.432', '0.256', '-1.812')
('192.168.43.106', '0.432', '0.244', '-1.812')
('192.168.43.106', '0.432', '0.231', '-1.812')
('192.168.43.106', '0.432', '0.223', '-1.812')
('192.168.43.106', '0.432', '0.228', '-1.812')
('192.168.43.106', '0.431', '0.229', '-1.812')
('192.168.43.106', '0.431', '0.253', '-1.812')
('192.168.43.106', '0.431', '0.277', '-1.812')
('192.168.43.106', '0.431', '0.271', '-1.812')
('192.168.43.106', '0.431', '0.262', '-1.812')
('192.168.43.106', '0.431', '0.294', '-1.812')
('192.168.43.106', '0.431', '0.290', '-1.812')
('192.168.43.106', '0.431', '0.275', '-1.811')
('192.168.43.106', '0.431', '0.260', '-1.811')
('192.168.43.106', '0.430', '0.255', '-1.811')
('192.168.43.106', '0.430', '0.302', '-1.811')
('192.168.43.106', '0.430', '0.325', '-1.811')
('192.168.43.106', '0.430', '0.366', '-1.811')
('192.168.43.106', '0.430', '0.399', '-1.811')
('192.168.43.106', '0.430', '0.411', '-1.811')
('192.168.43.106', '0.430', '0.390', '-1.811')
('192.168.43.106', '0.430', '0.387', '-1.811')
('192.168.43.106', '0.430', '0.369', '-1.811')
('192.168.43.106', '0.430', '0.386', '-1.811')
('192.168.43.106', '0.430', '0.377', '-1.811')
('192.168.43.106', '0.430', '0.392', '-1.811')
('192.168.43.106', '0.430', '0.381', '-1.811')
('192.168.43.106', '0.430', '0.364', '-1.811')
('192.168.43.106', '0.430', '0.357', '-1.811')
('192.168.43.106', '0.430', '0.336', '-1.811')
('192.168.43.106', '0.430', '0.329', '-1.811')
('192.168.43.106', '0.430', '0.309', '-1.811')
('192.168.43.106', '0.430', '0.291', '-1.811')
('192.168.43.106', '0.429', '0.282', '-1.811')
('192.168.43.106', '0.429', '0.265', '-1.811')
('192.168.43.106', '0.429', '0.253', '-1.811')
('192.168.43.106', '0.429', '0.268', '-1.811')
('192.168.43.106', '0.429', '0.312', '-1.811')
('192.168.43.106', '0.429', '0.312', '-1.811')
('192.168.43.106', '0.429', '0.293', '-1.811')
('192.168.43.106', '0.429', '0.288', '-1.811')
('192.168.43.106', '0.429', '0.276', '-1.811')
('192.168.43.106', '0.429', '0.313', '-1.811')
('192.168.43.106', '0.429', '0.360', '-1.811')
('192.168.43.106', '0.429', '0.349', '-1.811')
('192.168.43.106', '0.428', '0.343', '-1.811')
('192.168.43.106', '0.428', '0.338', '-1.811')
('192.168.43.106', '0.428', '0.328', '-1.811')
('192.168.43.106', '0.428', '0.345', '-1.811')
('192.168.43.106', '0.428', '0.347', '-1.811')
('192.168.43.106', '0.428', '0.327', '-1.811')
('192.168.43.106', '0.428', '0.312', '-1.811')
('192.168.43.106', '0.428', '0.310', '-1.811')
('192.168.43.106', '0.428', '0.302', '-1.811')
('192.168.43.106', '0.428', '0.307', '-1.811')
('192.168.43.106', '0.428', '0.339', '-1.811')
('192.168.43.106', '0.428', '0.354', '-1.811')
('192.168.43.106', '0.428', '0.390', '-1.811')
('192.168.43.106', '0.428', '0.430', '-1.811')
('192.168.43.106', '0.428', '0.449', '-1.811')
('192.168.43.106', '0.428', '0.422', '-1.811')
('192.168.43.106', '0.428', '0.398', '-1.811')
('192.168.43.106', '0.428', '0.390', '-1.811')
('192.168.43.106', '0.428', '0.374', '-1.811')
('192.168.43.106', '0.428', '0.360', '-1.811')
